GSM_ID,100152367_TGI_at,100148025_TGI_at,100147415_TGI_at,100142646_TGI_at,100131664_TGI_at,100159841_TGI_at,100122391_TGI_at,100146289_TGI_at,100160445_TGI_at,100121818_TGI_at,100149328_TGI_at,100139653_TGI_at,100122717_TGI_at,100137227_TGI_at,100141545_TGI_at,100147092_TGI_at,100142419_TGI_at,100152115_TGI_at,100155952_TGI_at,100156268_TGI_at,100158086_TGI_at,100130781_TGI_at,100149348_TGI_at,100152725_TGI_at,100134865_TGI_at,100134610_TGI_at,100146924_TGI_at,100125753_TGI_at,100152843_TGI_at,100148916_TGI_at,Type
GSM617401,0.5813060999999999,22.24771,1.470618,9.63716,0.4192645,20.26441,4.507317,16.54739,14.2129,0.3332136,30.63275,0.7250066,0.1377193,0.8592136999999999,9.715098,47.93162,0.9875038,29.45605,19.26181,9.584588,2.389744,0.2326504,5.18815,26.5555,0.111644,0.6861098000000001,31.29036,14.14485,0.3383581,12.23542,4
GSM617402,3.047992,7.700912,1.432576,19.69748,1.716579,0.1748747,3.815425,0.6157054,3.833284,3.795269,1.514038,15.47803,0.5619009,0.8807457000000001,0.4141617,2.154066,33.142309999999995,12.80626,0.16566,0.2921773,7.982353,14.38231,2.055437,4.868113,26.80676,0.09485683,0.4540362,0.10067589999999997,0.06652425,8.94768,4
GSM617403,0.578396,11.78359,3.247046,23.17573,0.28952009999999995,0.33799109999999993,14.50808,0.4368760999999999,25.47052,3.648778,2.284068,14.3693,1.559205,0.3332626,1.8989,2.329871,34.076809999999995,4.733225,0.3849373,5.128282,0.2965989,13.13756,2.482568,5.984885,24.59743,0.8095651,0.8892021999999999,0.04052205,1.596559,21.47844,4
GSM617404,0.1005727,19.92782,0.7361218,17.84704,3.4191199999999995,8.670065,3.495255,6.087279,10.05184,0.16774129999999998,18.51624,0.1389103,1.194516,0.1820579,1.550073,30.22535,33.40191,14.536129999999998,6.451745,0.7214662,0.2233233,5.912269,2.896032,16.03088,2.642078,0.1024359,16.50164,1.149541,0.9740614,8.558016,4
GSM617405,1.0603209999999998,12.26208,1.031325,23.78133,2.13152,0.4157202,12.9904,0.752346,22.27168,0.8917864999999999,4.259998,19.76813,2.791449,0.7235732,2.881705,6.755317,36.47833,12.43501,19.37033,6.9716520000000015,1.042874,8.60078,1.2349290000000002,4.778847,26.943240000000007,0.2555889,2.318967,0.05234993,0.05113536,22.01384,4
GSM617406,7.879322,30.31162,0.8090238000000001,12.89974,18.62881,4.919289,0.7438384,4.450582,1.837755,29.0393,9.776333,0.3787893,1.806846,1.589244,4.575779,14.506670000000002,16.68734,15.27936,5.888027,2.872769,10.32255,7.013299000000001,3.345133,17.37426,2.72558,0.2800812,17.76427,0.1759144,4.945526,24.40691,4
GSM617407,2.828122,33.63299,0.4817598,11.51223,2.740354,13.58239,4.220993,6.340089,13.67978,0.2654533,27.16449,6.155214,0.3755398,0.3638149000000001,3.860365,40.49391,3.737521,20.36878,21.72099,1.946864,0.3638977000000001,0.7573853,9.586109,17.58875,3.3992760000000004,0.1347034,23.94564,2.529092,1.855139,11.09169,4
GSM617408,7.784336,12.91585,0.4013069,20.35397,6.865154,12.57147,3.286967,2.316209,16.29576,6.801728999999999,12.18419,9.224075,5.5971980000000014,0.301647,3.709289,21.31289,35.58338,19.22433,14.28699,1.216426,1.513591,22.82801,2.913646,10.43799,21.50769,1.214102,14.17054,0.7390704,11.09015,14.63706,4
GSM617409,28.26527,10.35497,7.625874,19.12354,7.437873,13.15714,9.913006,3.690507,27.26215,3.074037,17.09704,6.959321000000001,5.686692,6.363482,2.923235,24.93395,17.36099,13.12171,4.341828,4.438433,3.808755,11.28705,2.562642,12.37621,4.125787,1.455707,14.17603,10.09464,1.226868,19.43021,4
GSM617410,1.8087330000000001,13.23965,0.9922525,8.967977000000003,16.8172,0.771366,2.780563,0.8698587,8.749583,15.83968,4.456713,1.920114,10.18164,1.274598,3.5023980000000003,7.978649000000001,6.61282,8.098215,0.2395567,18.63166,1.173343,10.26121,2.665797,4.2433510000000005,11.00936,0.3652483,4.109972,0.09606431,13.196179999999998,21.5472,4
GSM617411,1.136064,23.70613,1.586729,21.49001,0.3598243,0.1282779,2.291486,6.420331,6.520919,0.1604907,1.119514,11.56024,0.8109126999999999,0.2484709,2.604038,2.563991,11.216,1.024083,3.91558,4.5408,0.8840084999999999,0.1324193,6.746401,2.081319,21.06946,0.08373924,0.7194257,0.1386454,0.1804557,19.100720000000006,4
GSM617412,9.373752,15.63736,1.245118,19.10026,6.563227,8.762279,10.35172,2.29035,18.93572,2.52129,12.74875,1.188286,3.167942,12.93184,2.17223,30.096590000000006,13.21536,14.4017,4.893896,1.69268,4.424387,8.45727,3.156833,9.167945,3.2662720000000003,1.450512,14.138179999999998,3.465933,1.173025,9.672423,4
GSM617413,0.4515042,10.22332,0.9379672,7.8069929999999985,0.2832248,0.4916666,0.29054440000000004,0.5691991,1.481851,8.539783,3.156539,0.17039939999999998,3.73117,0.31946529999999995,4.435559,1.964926,32.0192,12.03435,0.07344239999999999,23.06818,0.3897277,17.292579999999994,2.449701,5.336236,1.506017,0.4958719,0.9726031,0.04230537,2.940116,20.33453,4
GSM617414,25.784,10.79388,1.525814,27.98617,4.685214,0.14558310000000002,6.281971,1.135251,20.61755,0.2265878,1.806787,10.64626,7.2080410000000015,12.69373,2.387754,1.244623,25.98539,9.424366,16.523989999999998,0.1631403,0.11068210000000002,32.27265,3.018718,3.018476,2.821006,0.2135871,0.3359868,0.05140890000000001,0.2806553,18.10923,4
GSM617415,15.44244,13.75228,0.8975148999999999,9.753323,13.506470000000002,19.37617,1.740638,5.787171,4.327991,12.48737,25.41506,17.01829,12.86597,2.266079,4.171618,37.26947,34.65438,19.29007,12.66895,16.57531,4.21076,25.48523,2.916605,12.73829,26.97145,1.746404,20.87568,14.648979999999998,5.565066000000002,17.50711,4
GSM617416,26.704159999999998,22.59711,2.974629,20.87782,5.979067,5.837316,0.8242653,1.649103,7.928657,9.368124,5.37356,7.414254,4.41915,2.09346,5.395044,6.703935,30.74075,5.959764,2.06931,12.74578,1.876432,26.56277,5.901433,10.83151,25.23086,0.34078309999999995,7.994956,0.8129149999999999,4.587839,21.39105,4
GSM617417,7.74965,20.87423,0.7808163,27.27087,4.638381,12.85596,5.399911,5.574976,17.74579,4.584565,15.12372,2.074916,3.861746,15.81862,7.580317999999999,25.57433,34.83057,17.997970000000006,7.324775999999999,15.13899,8.832024,18.71615,7.23465,14.93606,19.64077,2.059774,15.62578,3.4684190000000004,1.870104,23.03811,4
GSM617418,0.1221874,28.88073,3.651038,13.14456,0.1153542,0.7214786,9.432562,0.5150895000000001,24.69644,0.2502334,2.809145,2.4291270000000003,0.7058215,0.1824261,0.3403883,3.247293,16.61091,14.80065,0.05616096,0.2800758,0.2034223,3.992914,2.230029,3.947712,0.5797787,0.05042193,2.099124,0.2955348,0.2110607,12.01351,4
GSM617419,3.6553440000000004,9.049781,6.770587,17.95074,4.0696910000000015,0.1055029,1.842008,0.2408116,5.9056370000000005,0.3051186,2.612678,0.7483326,10.81977,4.027357,0.6376849,2.573902,26.97836,5.065072,19.35482,0.8031691,0.232383,12.45439,2.966207,12.68546,3.3745580000000004,0.4096834,0.5064496,0.0358712,0.1177079,24.70396,4
GSM617420,23.06583,20.33362,2.214959,29.203840000000003,4.737383,6.404992,2.968529,4.212492,11.58857,3.337701,18.43355,1.056268,2.997232,10.03654,2.080487,31.28448,2.857727,14.37029,19.2904,0.8685936,0.2636039,5.706779,2.42097,24.56138,7.722252,0.30882009999999993,21.82995,0.6188269000000001,0.13371860000000002,17.57281,4
GSM617421,0.6218965999999999,17.50887,1.880861,4.230546,0.3772317,27.56315,8.110697,10.98847,8.687041,0.5728165,34.51722,5.9751330000000005,0.178051,1.172091,5.36599,48.80246,3.351687,28.86434,3.643408,6.086821,0.7725201999999999,0.4467286,3.528224,33.5096,2.897039,0.2290648,34.35764,33.0799,1.560342,17.5477,4
GSM617422,5.865552,24.20178,7.836964,4.050403,12.47109,3.490728,0.5614838000000001,2.221936,3.5215690000000004,24.04199,5.822748000000002,17.44979,4.634469,3.024648,1.785413,8.390895,27.81999,12.79293,15.95369,9.193966,2.185105,26.27733,4.146749,11.96308,9.304397,0.533646,6.725712,1.20996,2.06907,14.45182,4
GSM617423,2.5381150000000003,20.05013,0.5501191999999999,31.557240000000004,9.810493,0.06949245,2.2442,0.3630098,10.12198,9.875147,1.423437,7.259813999999999,2.211934,2.060047,1.869328,1.490615,33.53523,3.337034,3.532611,17.39857,0.3682836,15.72707,15.07201,5.052224,13.48862,0.06427881,0.2014442,0.03406346,4.402348,27.37908,4
GSM617424,0.5344272,10.53212,2.654057,22.26719,0.7200430999999999,0.9643583,5.741428,1.288491,16.883779999999998,0.215082,3.888909,1.507491,0.7971246,1.150292,0.7769720999999999,6.482911,30.13022,11.90372,2.824449,0.3323708,0.3490365,2.458415,1.157298,3.4899910000000003,8.334118,0.1016013,4.208138,0.1255075,0.05648364,8.078009,4
GSM617425,17.72539,20.59192,0.7407373,4.165311,8.950832,11.5101,0.8499527,2.674176,2.904113,21.66212,10.12417,13.57642,10.03589,1.530834,3.225775,18.62359,24.02628,16.59915,24.07463,17.60225,12.36187,17.13976,3.651295,15.09133,9.34101,0.2298567,12.24869,9.318629,13.04583,21.56993,4
GSM617426,2.365363,16.8229,5.284772,13.3975,7.856903999999999,0.6696394,14.21745,0.4927499,18.91814,8.947548,2.836026,0.323469,3.310421,0.4207239,0.9696133,1.251474,28.62801,3.183495,0.7599755,18.06829,0.5523333,14.84775,3.94121,8.000867,32.19637,0.1525568,0.6720073000000001,0.2110612,6.472934,17.19525,4
GSM617427,1.555049,11.31713,0.1070682,13.28978,15.58479,1.597328,1.798588,0.3002875,2.312794,7.947964,3.779536,0.1177019,4.131606,0.476555,1.693041,3.80036,21.79286,4.2007900000000005,0.758297,17.066979999999994,0.3088718,1.227111,1.7457650000000002,10.0575,14.86385,0.08083559,4.687817,0.6602015,14.25883,22.38002,4
GSM617428,25.09467,16.608060000000002,0.4849414000000001,17.19114,19.77211,1.571336,1.171042,5.341257,3.95308,0.254853,11.57885,1.836161,6.497577,12.53661,3.723637,23.23596,5.426481,12.50866,7.630346,10.86481,0.5312899,18.65773,8.462156,14.96188,4.146816,0.2403565,10.02296,0.4087861,4.169735,23.8498,4
GSM617429,0.49303959999999997,10.52217,1.202375,20.72085,2.277564,0.5591925,1.728384,0.8634503000000001,9.655684,5.760026,2.882735,26.21012,1.034786,0.3124688,2.81847,2.868418,35.0221,4.537241000000002,1.026669,0.2500786,2.295553,20.69723,1.424935,8.197749,1.968979,0.2235125,1.044116,0.14671370000000006,0.4121255999999999,15.340979999999998,4
GSM617430,11.8284,24.82465,0.3554402,25.27554,18.02048,5.153148000000002,3.399595,1.788946,14.80534,0.9016048,12.01281,0.4670395000000001,8.526516,0.16219760000000005,4.000522,18.43944,28.74648,9.765805,0.07924552,2.396087,4.531193,5.58836,7.963727,20.70353,12.33583,0.1335964,16.19081,0.8767284,6.5396800000000015,15.54126,4
GSM617431,13.6077,9.259366,3.095852,37.70511,4.522211,10.23258,8.120272,3.5101379999999995,21.00926,3.4575720000000003,21.52447,2.934298,6.089368,9.448244,2.1451860000000003,39.90233,17.638479999999994,19.32222,6.785372,4.032079,4.371758,21.23828,5.934144,10.07447,2.149293,0.8258284,23.40811,1.960589,0.4952015,17.8391,4
GSM617432,6.146081,12.58154,2.473568,25.73803,7.843883,19.0018,1.274154,3.708159,4.411521,8.723859,21.07535,3.314806,7.992488000000002,1.223595,5.0053730000000005,34.36363,32.81495,24.5239,26.405140000000006,22.35135,2.834075,10.38059,3.4407370000000004,15.37647,17.06486,0.4303384,22.21918,1.972007,9.607462,25.40203,4
GSM617433,25.74515,9.383242,6.118206,2.315205,14.70424,1.317433,3.206319,0.7343462,0.3089487,2.477121,2.71141,0.9282405,5.4568910000000015,3.046537,3.5485330000000004,3.40749,7.0950880000000005,3.461545,0.08258036,18.65646,0.6314066999999999,16.890610000000002,3.278664,7.207005,1.73151,0.1370825,4.225912,0.2575071,1.030576,25.20093,4
GSM617434,10.55826,14.57569,0.30443390000000004,24.71193,16.17079,2.182254,4.035532,0.857017,18.80456,1.094693,8.387843,0.1033388,7.4277630000000014,0.1732499,2.635867,14.22167,22.988570000000006,5.019218,0.01736688,1.13981,2.782723,5.6666360000000005,7.497278,6.97375,10.01223,0.06867529,17.82137,0.6513684000000001,5.95124,16.62758,4
GSM617435,2.282987,30.6877,1.474784,2.146743,0.2542504,16.80753,1.266474,0.6572422,6.110837999999998,0.418487,35.66087,0.3710649,0.5336721999999999,5.4663,7.932800999999999,46.20677,1.954984,22.01927,13.954479999999998,3.953161,1.875297,2.104206,3.3050660000000005,30.06292,0.09613569,0.3276929,42.87461,0.9334962,1.031696,6.2409300000000005,4
GSM617436,15.854470000000001,22.51684,8.374903999999999,22.225620000000006,9.227442,0.7627119000000001,14.28935,0.277641,20.41611,1.015325,4.884956,29.76652,6.210718,1.052167,0.379693,6.5857,34.73653,4.356392,8.304872999999999,0.196725,20.46947,18.14556,6.7488899999999985,2.839142,19.45062,0.4211789000000001,3.61472,0.04863502,2.374304,14.37947,4
GSM617437,0.787933,15.49307,0.4226907,3.045831,13.81643,2.220655,0.6085932,0.3719847,3.485491000000001,12.28337,3.293317,0.2272027,11.38182,0.5447486999999999,4.267968,1.50532,32.61398,2.774975,2.37856,22.76481,0.5415661,4.243446,1.283645,8.532585000000001,2.950734,0.2405034,2.539174,1.062134,15.1884,24.24626,4
GSM617438,1.055199,16.780839999999998,0.206113,17.96698,1.168288,0.4812044,0.7530039000000001,0.987142,2.555189,0.3785812,5.9831629999999985,9.10245,4.6654550000000015,0.7229441999999999,4.689771,5.349569,12.25361,12.16844,19.64959,2.347991,0.5881602,6.953372,2.252713,9.954067,21.57652,0.15814029999999998,3.074637,0.1423625,3.804934,23.31875,4
GSM617439,27.295509999999997,12.75043,2.647126,15.76906,12.86724,7.645655,1.641305,14.4503,5.643573,17.06211,7.29846,1.007301,6.510729,16.10344,6.314851,7.029381,31.71082,7.509696000000001,12.71016,20.37705,6.24303,18.83598,2.07743,7.386616,12.06573,0.1674264,16.347260000000002,2.8157520000000003,18.84092,25.56297,4
GSM617440,5.549735,19.84278,0.3170303,8.964659,3.570812,2.299078,1.187329,0.9995884,1.685859,1.407689,6.398152,7.30612,10.80348,0.6858506,4.7633269999999985,7.128866,0.4046253,9.056271,11.61174,30.79754,0.3499547,0.3816683,2.2584880000000003,9.196848,4.4105919999999985,0.1164015,6.986959,0.9987006,2.099398,27.38056,4
GSM617441,6.873798,8.204713,0.5786621,16.12438,4.735796,3.075605,0.4229207,0.5951810000000001,0.6183004,3.655692,8.699705,0.9278544,9.094993,8.531902,3.338428,10.4647,2.527486,7.673251,0.1099005,21.32328,4.425195,19.00338,1.5657299999999998,9.475175,25.276770000000006,0.1576038,7.668556,1.005339,0.6272149,23.133470000000006,4
GSM617442,34.01315,9.936816,1.754339,28.59626,0.15765220000000002,0.1834699,1.4347299999999998,3.786639,13.73186,0.6972404999999999,1.489636,0.4237376000000001,1.250319,4.905359,1.753699,1.350625,15.1664,6.281745,1.800143,0.1776106,0.1676844,5.45554,4.4470730000000005,5.39824,1.016333,0.1028778,0.9249119,0.08585017,0.09645482,22.32317,4
GSM617443,1.686451,20.22359,3.415026,22.54174,0.2303585,5.72227,8.204609,3.283206,11.63498,1.125167,27.513990000000003,2.397815,0.2517044,0.5284323000000001,2.271173,41.9724,18.48023,19.60615,21.92554,3.533268,0.7614329000000001,16.644289999999998,5.321352,16.79748,3.436167,0.1688259,20.04797,0.5181633,0.21122220000000005,16.960910000000002,4
GSM617444,1.7305580000000003,4.576173000000002,5.647369,5.498569,4.12857,0.3466953,6.471742,0.3792775,24.3574,0.561563,1.46499,0.1164741,11.26635,1.7920490000000002,0.9781835,0.9487552,31.10285,2.391122,0.8531483,2.4376830000000003,0.2864843,9.886541,0.5149794,2.32653,6.649651,0.3784719,0.5374148,0.04671571,15.529329999999998,19.04589,4
GSM617445,29.91067,20.357470000000006,0.7525295999999999,5.459072,11.32363,8.319529,1.796925,5.571861,6.748262,24.69289,14.41088,15.52541,3.326325,0.6730225000000001,4.721128,24.13577,23.06199,19.61957,23.70228,25.48284,10.94976,0.2020757,1.727963,16.69644,17.553420000000006,0.5328323,18.16755,4.729273,0.12504880000000002,25.37364,4
GSM617446,3.22353,8.400372,11.9147,12.00399,4.847819,3.630392,15.487429999999998,0.8386491,24.47871,11.63601,7.125241,18.32144,6.225361,1.095087,4.043101999999998,6.517371,33.13156,10.07816,13.32645,9.019143,4.284411,18.74561,0.9208428,4.760379,4.892949,0.4699513,4.592293,0.7210786,0.6735441999999999,20.15709,4
GSM617447,21.05708,17.05389,9.149152,15.63611,11.62209,4.8207309999999985,16.54476,3.321767,29.65141,8.050748,11.74216,24.56019,8.219639,13.83086,3.328209,14.24833,20.71082,14.36812,1.970303,20.541,0.5165837999999999,14.72437,4.934674,12.00409,3.042721,0.3478792,10.14579,1.877539,13.08436,20.10815,4
GSM617448,0.8921965000000001,19.40891,0.1092974,28.10777,0.6839834,0.08092127,1.84115,0.4650585999999999,4.324367,0.09828263,0.6841313,3.011434,0.2336013,0.3961064,0.6635736,1.929341,4.668264,18.58413,27.26216,0.3421681,0.2852643,1.195153,3.1489990000000003,0.6371252,24.11835,0.06154089,3.416487,0.10586199999999997,0.1291521,8.792036,4
GSM617449,0.2291185,32.07508,0.368159,13.35258,0.8026974,1.265943,1.353293,0.7085489,1.461372,0.7975954000000001,7.251484,24.4546,0.04149177,0.2087662,1.197724,13.83379,0.1283921,2.529102,2.130805,0.697623,0.17824089999999998,0.20324170000000005,8.30971,2.50245,0.8871914000000001,0.1302424,6.21519,0.131758,0.0633691,5.2195839999999984,4
GSM617450,6.202851,9.126419,2.270254,12.7587,3.385835,0.6664483,2.303037,1.048585,16.370820000000002,6.247243,7.876783,11.69954,3.972694,0.2270309,1.178995,10.56887,13.05486,5.662765,2.691653,3.970048,9.587526,16.506729999999994,9.327236,7.158776,27.31413,0.5101611,5.4309080000000005,0.3090231,0.7687275,18.7528,4
GSM617451,0.9511639000000001,19.31151,0.17345039999999998,27.887970000000006,1.662622,15.29895,2.557705,3.4488510000000003,14.31756,0.333574,24.60486,0.1460296,1.901737,0.6366666,1.738162,37.95246,36.56176,16.89988,0.05484679,0.4344035,0.5841745,24.5645,7.697461,19.49875,25.99742,0.271742,23.08645,4.3964120000000015,3.564914,12.91665,4
GSM617452,15.49285,14.29487,1.341638,10.31199,15.430270000000002,0.8874525,2.04652,1.532633,13.59714,30.47401,2.38781,0.2194716,7.482032000000001,0.7610329,3.798623000000001,1.59888,19.8254,4.749515,4.882864,5.0270839999999986,0.2021776,12.15676,1.897185,5.842135,6.5607630000000015,0.1751358,2.340448,0.1102679,13.55559,17.46959,4
GSM617453,13.31199,16.82098,3.615517,17.17675,1.648384,7.010363000000001,9.095674,1.579271,17.55473,14.511029999999998,15.16875,23.82061,4.457888,25.41501,5.86166,21.21309,29.91548,16.45738,24.9845,11.12945,0.3025751,15.19166,2.067107,8.082624000000001,2.497993,0.4267148,14.41579,1.182824,0.7652318,24.74239,4
GSM617454,0.2566868,12.35548,2.33246,28.5196,0.3312893,0.8309273000000001,3.349614,0.9155464,6.975418,0.1651162,6.353714,1.618736,0.1059311,0.2820273,4.011532,9.064303,15.03925,13.24696,3.727425,0.6063546999999999,1.079604,6.4394290000000005,6.488293,2.69278,4.396219,0.06359998,3.355669,0.06610252,0.135678,14.011779999999998,4
GSM617455,1.477517,7.159013000000002,0.3264337,21.71789,11.58817,1.982872,0.8219828000000001,0.7068679,1.079012,25.83754,2.335964,0.3067533,7.209934,3.703794,3.026076,3.093074,10.26599,9.226275,22.50627,6.480345,0.3743145,11.75388,2.030532,6.593997,7.009075,0.08397137,4.347709,0.9225544,6.790273,23.08665,4
GSM617456,0.3834262,9.943969,5.864801,25.61112,12.49655,0.3268103,15.363170000000002,1.025503,25.37057,2.146151,3.709052,2.24002,6.800264,0.20830370000000006,1.64352,4.949054,28.35338,6.384375,0.5839416000000001,0.4677352,0.1860858,18.17025,3.87045,3.415719,2.509905,0.1250386,2.033348,0.2061273,0.6739822,24.94316,4
GSM617457,33.72218,8.916713,1.939202,14.74327,13.159870000000002,1.043374,2.814811,0.6995701999999999,13.08929,5.672138,2.014428,0.2324187,7.966941,18.88977,4.359528,0.7591158,9.752294,4.223248,4.8986519999999985,0.2754104,0.1977331,9.691627,2.900532,6.321152,0.793689,0.05430083,0.7486696,0.04253107,0.8900796000000001,18.66481,4
GSM617458,32.92107,16.54427,1.866296,14.32349,4.570329,0.5481018,5.577973,0.381695,16.16241,0.7597163,5.370142,0.8269569999999999,5.1624,15.93104,0.9555122,3.164214,20.73105,1.794369,15.131670000000002,0.4244718,0.233708,7.71578,6.720250999999998,7.993196000000001,2.057631,0.1519325,2.450685,0.02909487,0.2210254,19.62601,4
GSM617459,15.910329999999998,12.06433,0.2748042,8.268406,10.56146,8.914121000000002,0.9772688,1.157616,4.488594,26.34979,6.832006,0.7289143,8.392709,4.3610989999999985,5.608479,4.11401,31.02215,7.418753999999999,11.79897,21.97933,9.13548,22.46444,3.182554,3.289957,15.008029999999998,9.270187,5.25777,2.209434,10.73971,28.09656,4
GSM617460,0.3157485,23.8379,1.189667,18.24525,1.89687,0.2335561,3.176037,4.803327,14.57258,2.55143,11.12963,20.72595,0.3829456,0.2544187,9.465848,4.172328,17.44088,3.695224,20.07226,2.456069,1.1438700000000002,0.2575415,5.186984,7.468446000000001,1.542968,0.2671952,4.86025,0.05027904,1.373347,22.18831,4
GSM617461,7.652678999999999,16.00579,13.638320000000002,11.46216,3.525772,5.726705,17.68601,5.713085,32.80232,4.436013,10.0116,7.3184179999999985,2.508668,0.3920687,5.109004,14.25306,28.54389,13.47103,1.112042,23.60175,13.07956,2.232072,2.162249,14.98231,11.06429,0.2093292,11.66098,0.9233985999999998,4.672358999999998,26.97068,4
GSM617462,1.576777,17.32552,0.8049634,20.75143,2.9437740000000003,0.7385861,1.477778,0.4000042,4.635087,2.343763,6.0911620000000015,1.695653,3.413025,0.4206409,6.431811,9.315311,6.09434,8.411012,27.30268,8.821384,0.2208075,14.941529999999998,3.978336,4.141867,2.617872,0.15823589999999998,4.853985,0.3611073,0.4481323,22.85464,4
GSM617463,9.959762,13.81502,0.4385138,22.3177,0.949686,2.385868,0.7256393,1.128385,1.122707,0.5853811999999999,10.66582,29.31682,18.41949,0.2955638,2.272464,18.00414,1.461165,8.251757000000001,4.101006,25.43345,0.3969056,2.85707,3.632646,10.60898,6.1046830000000005,0.2900368,9.212404,0.7090594,4.568074,26.04204,4
GSM617464,2.814676,8.984430999999997,0.275409,21.11232,3.53316,12.66837,2.590763,3.0870610000000003,7.724319,0.6590869,22.5776,0.8770924000000001,1.052568,1.977293,1.977211,30.5868,26.15761,15.21714,5.922225,1.2439049999999998,0.9934004,6.223392,2.109912,9.407202,1.2151379999999998,0.7018085000000001,16.5616,2.591109,0.6368476,7.9516490000000015,4
GSM617465,1.210145,16.89141,0.1817976,13.65889,3.292247,0.3873758,1.636672,0.3379455,13.30972,0.2565584,4.151937,0.7637988,4.5027940000000015,0.2379287,0.7769579000000001,5.422114,23.50211,2.744462,0.6931623,1.153979,2.480357,16.854870000000002,3.2985230000000003,4.290143,24.4808,0.1288417,1.465283,0.05479641,0.09040984,7.572031,4
GSM617466,34.131840000000004,16.256420000000002,1.287857,15.49408,10.34093,3.522249,5.167375,0.4513784000000001,19.25346,8.518138,5.02158,0.2088929,14.77455,17.580479999999998,1.646468,3.039647,19.98126,6.40712,13.20669,0.2934929,0.3864267,29.72864,3.365025,10.31786,0.9197511,0.2631426,6.101566,0.6055041999999999,0.7149664000000001,16.65571,4
GSM617467,24.82763,8.613951,5.1972809999999985,33.8328,3.279399,0.5182834,4.628521,0.8330979,18.28577,0.1206862,7.105003999999999,0.7739503000000001,0.5709853,28.61261,1.457753,16.94141,12.04227,6.640389,0.0685784,0.3824826,0.22828070000000006,2.2793330000000003,4.334836,4.606032,1.6408080000000005,0.05008235,4.927678,0.08434021,0.08408294,12.49237,4
GSM617468,0.3653635,27.49088,0.5485770000000001,26.47831,0.9121144,0.1435415,3.295342,1.202367,10.13006,0.1836134,1.582427,0.4230938,3.766218,0.2219801,2.496156,4.912065,16.501910000000002,3.319385,21.79022,2.039411,6.1694510000000005,5.244319,6.524139,1.636011,9.286252,0.0704262,2.300817,0.03220358,3.455439,18.80614,4
GSM617469,39.24556,12.00253,1.36276,17.18781,11.22432,0.5840729,0.3926196,0.4244219,2.218357,18.17486,0.9596344,0.09102038,16.48518,21.22475,2.561861,0.6547708999999999,12.15284,6.140885,25.23362,1.075377,0.2196154,23.90714,2.535914,4.435931,3.435935,0.09201283,0.7560458000000001,0.04017549,1.1288129999999998,21.70519,4
GSM617470,0.24570679999999998,5.589532,0.07019845,30.83319,4.8189730000000015,3.80682,0.5436449000000001,0.7052519,1.4603959999999998,0.21930410000000006,12.80037,0.07269081,3.639118,0.227188,1.90707,17.203689999999998,29.55063,8.92249,0.3434879,0.5207751,0.1687425,19.93788,1.251562,4.979748000000002,0.764595,0.09334939,10.33111,0.17254589999999995,2.049516,12.66124,4
GSM617471,6.659502000000001,19.80541,0.14257,17.10065,8.21931,6.427527,0.7619779999999999,1.33557,1.657129,1.254648,13.11584,0.1094994,11.43985,1.291619,1.7981630000000002,10.83255,15.754270000000002,12.1838,1.138377,0.4355497,0.5418085,12.57214,11.08587,7.885608,24.82059,0.09089019999999999,11.11224,0.92693,1.158932,20.76474,4
GSM617472,1.505387,3.750533,1.022269,25.59715,2.249398,0.1542828,0.9717724,0.3306671,5.60577,0.10840919999999997,1.291663,0.21121350000000005,2.801484,0.5175479000000001,1.143095,1.927641,29.81618,1.944836,0.6733871,0.2693505,0.4659806,6.471277,1.308668,1.355958,4.993215,0.1058171,0.5716918000000001,0.05630815,0.4299695,12.17841,4
GSM617473,2.0179720000000003,8.784441000000001,5.527086,30.54253,6.684289,0.6609895,2.04215,0.5802848,7.138228999999999,1.696114,2.940835,4.003822,1.158621,1.349488,1.084957,4.163837,27.20655,6.982932000000001,2.933866,0.7139956999999999,0.9422548,20.18156,2.601259,0.9035645,6.892016,0.09763302,6.068147,0.7536982,0.8810261,10.74983,4
GSM617474,2.0974880000000002,11.97429,1.73599,22.39223,2.08961,0.13748210000000002,5.325762,1.005939,16.44554,1.438382,1.521539,9.35037,4.786658999999998,0.6672137,0.8059584,1.70863,33.531209999999994,6.254848,5.625297,8.912238,0.4615318000000001,13.93821,2.714432,2.1627110000000003,19.10762,0.09202843,0.6339855999999999,0.05414217,0.58002,11.48028,4
GSM617475,16.93702,11.41265,1.5631469999999998,12.81444,2.492689,0.2604788,6.485342,0.1119168,19.86133,1.489533,1.763009,1.273208,3.057989,1.165372,0.9889658,2.766841,28.30825,3.3327440000000004,0.8482558000000001,0.2098883,0.2416622,14.078870000000002,2.856285,2.194755,31.49516,0.1516241,0.8611218,0.133385,0.182795,10.18339,4
GSM617476,4.062494,21.18716,2.104268,28.523740000000004,11.58067,10.21971,3.048572,3.212299,7.685235,6.706637,20.5939,0.14119289999999998,3.344017,1.370392,2.598605,35.13991,6.128289,16.900370000000002,1.599569,1.354461,1.114094,11.16402,14.87905,9.199512,15.01937,0.1062521,24.21883,4.3755180000000005,3.055948,13.65204,4
